OBJECTID,EO_ID,ELCODE,Group,EO_NUM,SNAME,SCOMNAME,ELSUBID,ID_CONFIRM,LASTOBS,YEAR,SURVEYDATE,EORANK,GRANK,SRANK,USESA,SPROT,PBSSTATUS,EO_TRACK
21956,29143,PMCYP036P0,Vascular Plants,11,Carex jamesii,,15071,Y - Yes,5/13/1991,1991,5/13/1991,E,G5,S4,,,SP,W
21957,29142,PMCYP036P0,Vascular Plants,10,Carex jamesii,,15071,Y - Yes,5/14/1995,1995,5/14/1995,E,G5,S4,,,SP,W
21958,29144,PMCYP036P0,Vascular Plants,12,Carex jamesii,,15071,Y - Yes,5/2/1991,1991,5/2/1991,E,G5,S4,,,SP,W
21959,29133,PMCYP036P0,Vascular Plants,9,Carex jamesii,,15071,Y - Yes,6/6/1993,1993,6/6/1993,E,G5,S4,,,SP,W
21960,29132,PMCYP036P0,Vascular Plants,8,Carex jamesii,,15071,Y - Yes,6/11/1988,1988,6/11/1988,E,G5,S4,,,SP,W
21961,28860,PMCYP036P0,Vascular Plants,7,Carex jamesii,,15071,Y - Yes,5/16/2017,2017,5/16/2017,A,G5,S4,,,SP,W
21962,24867,PMCYP036P0,Vascular Plants,5,Carex jamesii,,15071,Y - Yes,6/14/2012,2012,6/14/2012,E,G5,S4,,,SP,W
21963,24849,PMCYP036P0,Vascular Plants,4,Carex jamesii,,15071,Y - Yes,6/27/2012,2012,6/27/2012,E,G5,S4,,,SP,W
21964,24222,PMCYP036P0,Vascular Plants,2,Carex jamesii,,15071,Y - Yes,6/10/1997,1997,6/10/1997,B,G5,S4,,,SP,W
21965,21941,PMCYP036P0,Vascular Plants,1,Carex jamesii,,15071,Y - Yes,6/21/1997,1997,6/21/1997,BC,G5,S4,,,SP,W
21966,24441,PMCYP036P0,Vascular Plants,3,Carex jamesii,,15071,Y - Yes,5/5/2010,2010,5/5/2010,E,G5,S4,,,SP,W
21967,25011,PMCYP036P0,Vascular Plants,6,Carex jamesii,,15071,Y - Yes,5/25/2005,2005,5/25/2005,E,G5,S4,,,SP,W
21968,29145,PMCYP036P0,Vascular Plants,13,Carex jamesii,,15071,Y - Yes,5/15/1995,1995,5/15/1995,E,G5,S4,,,SP,W
21969,16293,PDJUG01020,Vascular Plants,1,Carya cordiformis,Bitternut Hickory,14009,,2004,2004,,,G5,S5,,N,,N
21970,21317,PMCYP03C60,Vascular Plants,502,Carex schweinitzii,Schweinitz's Sedge,15121,Y - Yes,7/3/1993,1993,7/3/1993,E,G3G4,S1,,PT,PE,Y
21971,15330,PMCYP03C60,Vascular Plants,1,Carex schweinitzii,Schweinitz's Sedge,15121,Y - Yes,6/22/1986,1986,6/12/2014,C,G3G4,S1,,PT,PE,Y
21972,21995,PMPOA4K2Z0,Vascular Plants,517,Panicum longifolium,Long-leaf Panic-grass,15680,Y - Yes,8/19/2009,2009,8/19/2009,E,G4,S1,,TU,PE,Y
21973,21766,PMPOA4K2Z0,Vascular Plants,516,Panicum longifolium,Long-leaf Panic-grass,15680,Y - Yes,8/10/2009,2009,8/10/2009,BC,G4,S1,,TU,PE,Y
21974,21757,PMPOA4K2Z0,Vascular Plants,515,Panicum longifolium,Long-leaf Panic-grass,15680,Y - Yes,8/14/2009,2009,8/14/2009,C,G4,S1,,TU,PE,Y
21975,14929,PMPOA4K2Z0,Vascular Plants,513,Panicum longifolium,Long-leaf Panic-grass,15680,Y - Yes,1898-09-10,1898,,H,G4,S1,,TU,PE,Y
21976,29357,PDERI15090,Vascular Plants,23,Rhododendron canadense,,13743,Y - Yes,8/23/1991,1991,8/23/1991,E,G5,SNR,,,SP,W
21977,29766,PDERI15090,Vascular Plants,24,Rhododendron canadense,,13743,Y - Yes,8/7/2014,2014,8/7/2014,AC,G5,SNR,,,SP,W
21978,25523,PDERI15090,Vascular Plants,12,Rhododendron canadense,,13743,Y - Yes,6/25/2014,2014,6/25/2014,AC,G5,SNR,,,SP,W
21979,28049,PDERI15090,Vascular Plants,22,Rhododendron canadense,,13743,Y - Yes,6/2/2016,2016,6/2/2016,AC,G5,SNR,,,SP,W
21980,29768,PDERI15090,Vascular Plants,25,Rhododendron canadense,,13743,Y - Yes,7/23/2014,2014,7/23/2014,AC,G5,SNR,,,SP,W
21981,25528,PDERI15090,Vascular Plants,13,Rhododendron canadense,,13743,Y - Yes,6/16/2016,2016,6/16/2016,AC,G5,SNR,,,SP,W
21982,26694,PDERI15090,Vascular Plants,21,Rhododendron canadense,,13743,Y - Yes,8/18/2015,2015,8/18/2015,AC,G5,SNR,,,SP,W
21983,26454,PDERI15090,Vascular Plants,19,Rhododendron canadense,,13743,Y - Yes,6/24/2015,2015,6/24/2015,AC,G5,SNR,,,SP,W
21984,26337,PDERI15090,Vascular Plants,16,Rhododendron canadense,,13743,Y - Yes,8/19/2015,2015,8/19/2015,AC,G5,SNR,,,SP,W
21985,26362,PDERI15090,Vascular Plants,17,Rhododendron canadense,,13743,Y - Yes,7/23/2015,2015,7/23/2015,AC,G5,SNR,,,SP,W
21986,26455,PDERI15090,Vascular Plants,20,Rhododendron canadense,,13743,Y - Yes,7/30/2015,2015,7/30/2015,AC,G5,SNR,,,SP,W
21987,26389,PDERI15090,Vascular Plants,18,Rhododendron canadense,,13743,Y - Yes,8/19/2015,2015,8/19/2015,E,G5,SNR,,,SP,W
21988,25778,PDERI15090,Vascular Plants,15,Rhododendron canadense,,13743,Y - Yes,8/11/2015,2015,8/11/2015,AC,G5,SNR,,,SP,W
21989,25514,PDERI15090,Vascular Plants,7,Rhododendron canadense,,13743,Y - Yes,8/15/1990,1990,8/15/1990,E,G5,SNR,,,SP,W
21990,25517,PDERI15090,Vascular Plants,10,Rhododendron canadense,,13743,Y - Yes,8/15/1995,1995,8/15/1995,E,G5,SNR,,,SP,W
21991,25516,PDERI15090,Vascular Plants,9,Rhododendron canadense,,13743,Y - Yes,7/13/1984,1984,7/13/1984,H,G5,SNR,,,SP,W
21992,25390,PDERI15090,Vascular Plants,2,Rhododendron canadense,,13743,Y - Yes,7/24/2014,2014,7/24/2014,E,G5,SNR,,,SP,W
21993,25765,PDERI15090,Vascular Plants,14,Rhododendron canadense,,13743,Y - Yes,7/1/2015,2015,7/1/2015,AC,G5,SNR,,,SP,W
21994,25389,PDERI15090,Vascular Plants,1,Rhododendron canadense,,13743,Y - Yes,8/8/2014,2014,8/8/2014,E,G5,SNR,,,SP,W
21995,25520,PDERI15090,Vascular Plants,11,Rhododendron canadense,,13743,Y - Yes,6/25/2014,2014,6/25/2014,AC,G5,SNR,,,SP,W
21996,25506,PDERI15090,Vascular Plants,4,Rhododendron canadense,,13743,Y - Yes,8/13/2015,2015,8/13/2015,AC,G5,SNR,,,SP,W
21997,25505,PDERI15090,Vascular Plants,3,Rhododendron canadense,,13743,Y - Yes,6/24/2014,2014,6/24/2014,AC,G5,SNR,,,SP,W
21998,25512,PDERI15090,Vascular Plants,5,Rhododendron canadense,,13743,Y - Yes,8/28/2014,2014,8/28/2014,AC,G5,SNR,,,SP,W
21999,25513,PDERI15090,Vascular Plants,6,Rhododendron canadense,,13743,Y - Yes,5/21/1997,1997,5/21/1997,E,G5,SNR,,,SP,W
22000,25515,PDERI15090,Vascular Plants,8,Rhododendron canadense,,13743,Y - Yes,8/27/2015,2015,8/27/2015,AC,G5,SNR,,,SP,W
22001,28014,PDCPR030C0,Vascular Plants,512,Lonicera hirsuta,Hairy Honeysuckle,13643,Y - Yes,6/4/2016,2016,6/4/2016,E,G5,S1,,TU,PE,Y
22002,14784,PDCPR030C0,Vascular Plants,502,Lonicera hirsuta,Hairy Honeysuckle,13643,? - Questionable,6/20/1936,1936,NONE,H,G5,S1,,TU,PE,Y
22003,21157,PMLIL0E050,Vascular Plants,11,Camassia scilloides,Wild Hyacinth,15353,Y - Yes,5/28/2005,2005,5/28/2005,E,G4G5,S1,,PT,PE,Y
22004,19903,PMLIL0E050,Vascular Plants,10,Camassia scilloides,Wild Hyacinth,15353,Y - Yes,5/26/2006,2006,5/26/2006,C,G4G5,S1,,PT,PE,Y
22005,14746,PMLIL0E050,Vascular Plants,7,Camassia scilloides,Wild Hyacinth,15353,Y - Yes,5/24/2006,2006,5/24/2006,B,G4G5,S1,,PT,PE,Y
22006,28096,PMPOT030Z0,Vascular Plants,541,Potamogeton robbinsii,Flat-leaved Pondweed,15789,Y - Yes,8/8/2016,2016,8/8/2016,AC,G5,S4,,PR,SP,W
22007,25388,PMPOT030Z0,Vascular Plants,540,Potamogeton robbinsii,Flat-leaved Pondweed,15789,Y - Yes,7/27/2005,2005,7/27/2005,BC,G5,S4,,PR,SP,W
22008,18734,PMPOT030Z0,Vascular Plants,538,Potamogeton robbinsii,Flat-leaved Pondweed,15789,Y - Yes,7/18/2001,2001,7/18/2001,E,G5,S4,,PR,SP,W
22009,15176,PMPOT030Z0,Vascular Plants,7,Potamogeton robbinsii,Flat-leaved Pondweed,15789,Y - Yes,1864-10-25,1864,,H,G5,S4,,PR,SP,W
22010,14973,PMPOT030Z0,Vascular Plants,508,Potamogeton robbinsii,Flat-leaved Pondweed,15789,Y - Yes,1958-08,1958,8/4/1993,X?,G5,S4,,PR,SP,W
22011,15218,PMPOT030Z0,Vascular Plants,503,Potamogeton robbinsii,Flat-leaved Pondweed,15789,Y - Yes,7/8/1922,1922,9/5/1993,F,G5,S4,,PR,SP,W
22012,27365,PDPGL021B0,Vascular Plants,509,Polygala polygama,Racemed Milkwort,14270,Y - Yes,6/9/2015,2015,6/9/2015,AC,G5,S1S2,,TU,PE,Y
22013,15054,PDPGL021B0,Vascular Plants,3,Polygala polygama,Racemed Milkwort,14270,Y - Yes,6/11/1948,1948,,H,G5,S1S2,,TU,PE,Y
22014,23805,PDPGL021B0,Vascular Plants,508,Polygala polygama,Racemed Milkwort,14270,Y - Yes,6/9/2016,2016,6/9/2016,E,G5,S1S2,,TU,PE,Y
22015,19137,PDPGL021B0,Vascular Plants,507,Polygala polygama,Racemed Milkwort,14270,Y - Yes,6/13/2017,2017,6/13/2017,BC,G5,S1S2,,TU,PE,Y
22016,18757,PDPGL021B0,Vascular Plants,506,Polygala polygama,Racemed Milkwort,14270,Y - Yes,8/31/2006,2006,8/31/2006,E,G5,S1S2,,TU,PE,Y
22017,16333,PDPGL021B0,Vascular Plants,505,Polygala polygama,Racemed Milkwort,14270,Y - Yes,6/9/2004,2004,6/9/2004,E,G5,S1S2,,TU,PE,Y
22018,27608,PDPGL021B0,Vascular Plants,510,Polygala polygama,Racemed Milkwort,14270,Y - Yes,9/7/2016,2016,9/7/2016,B,G5,S1S2,,TU,PE,Y
22019,27279,PMARA0D010,Vascular Plants,914,Orontium aquaticum,Golden Club,14967,Y - Yes,7/21/2015,2015,7/21/2015,BC,G5,S4,,PR,SP,W
22020,15299,PMARA0D010,Vascular Plants,515,Orontium aquaticum,Golden Club,14967,Y - Yes,5/2/1915,1915,,H,G5,S4,,PR,SP,W
22021,24068,PMARA0D010,Vascular Plants,911,Orontium aquaticum,Golden Club,14967,Y - Yes,8/30/2012,2012,8/30/2012,E,G5,S4,,PR,SP,W
22022,24132,PMARA0D010,Vascular Plants,912,Orontium aquaticum,Golden Club,14967,Y - Yes,8/30/2012,2012,8/30/2012,E,G5,S4,,PR,SP,W
22023,23454,PMARA0D010,Vascular Plants,908,Orontium aquaticum,Golden Club,14967,Y - Yes,7/7/2011,2011,7/7/2011,E,G5,S4,,PR,SP,W
22024,23551,PMARA0D010,Vascular Plants,909,Orontium aquaticum,Golden Club,14967,Y - Yes,4/7/2012,2012,4/7/2012,B,G5,S4,,PR,SP,W
22025,23913,PMARA0D010,Vascular Plants,910,Orontium aquaticum,Golden Club,14967,Y - Yes,5/10/2012,2012,5/10/2012,AC,G5,S4,,PR,SP,W
22026,24371,PMARA0D010,Vascular Plants,913,Orontium aquaticum,Golden Club,14967,Y - Yes,8/22/2012,2012,8/22/2012,A,G5,S4,,PR,SP,W
22027,22590,PMARA0D010,Vascular Plants,907,Orontium aquaticum,Golden Club,14967,Y - Yes,6/21/2010,2010,6/21/2010,E,G5,S4,,PR,SP,W
22028,21028,PMARA0D010,Vascular Plants,906,Orontium aquaticum,Golden Club,14967,Y - Yes,6/6/2008,2008,6/6/2008,C,G5,S4,,PR,SP,W
22029,20488,PMARA0D010,Vascular Plants,905,Orontium aquaticum,Golden Club,14967,Y - Yes,8/12/2008,2008,8/12/2008,BC,G5,S4,,PR,SP,W
22030,19156,PMARA0D010,Vascular Plants,904,Orontium aquaticum,Golden Club,14967,Y - Yes,6/25/1999,1999,6/25/1999,D,G5,S4,,PR,SP,W
22031,17234,PMARA0D010,Vascular Plants,903,Orontium aquaticum,Golden Club,14967,Y - Yes,5/9/2005,2005,5/9/2005,B,G5,S4,,PR,SP,W
22032,17233,PMARA0D010,Vascular Plants,902,Orontium aquaticum,Golden Club,14967,Y - Yes,6/27/2005,2005,6/27/2005,B,G5,S4,,PR,SP,W
22033,14964,PMARA0D010,Vascular Plants,565,Orontium aquaticum,Golden Club,14967,Y - Yes,6/22/2016,2016,6/22/2016,B,G5,S4,,PR,SP,W
22034,14779,PMARA0D010,Vascular Plants,571,Orontium aquaticum,Golden Club,14967,,6/21/1939,1939,,H,G5,S4,,PR,SP,W
22035,15305,PMARA0D010,Vascular Plants,7,Orontium aquaticum,Golden Club,14967,Y - Yes,5/15/1988,1988,5/15/1988,D,G5,S4,,PR,SP,W
22036,15300,PMARA0D010,Vascular Plants,589,Orontium aquaticum,Golden Club,14967,Y - Yes,6/16/1997,1997,6/16/1997,BC,G5,S4,,PR,SP,W
22037,15298,PMARA0D010,Vascular Plants,590,Orontium aquaticum,Golden Club,14967,Y - Yes,10/7/1991,1991,10/7/1991,C,G5,S4,,PR,SP,W
22038,15297,PMARA0D010,Vascular Plants,600,Orontium aquaticum,Golden Club,14967,Y - Yes,8/20/1996,1996,8/20/1996,C,G5,S4,,PR,SP,W
22039,29696,PDAST180L0,Vascular Plants,552,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/16/1994,1994,9/16/1994,E,G5,S3,,N,PR,Y
22040,21737,PDAST180L0,Vascular Plants,547,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/18/2009,2009,8/18/2009,BC,G5,S3,,N,PR,Y
22041,16238,PDAST180L0,Vascular Plants,531,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,10/1/2005,2005,10/1/2005,C,G5,S3,,N,PR,Y
22042,20518,PDAST180L0,Vascular Plants,543,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/19/2012,2012,9/19/2012,D,G5,S3,,N,PR,Y
22043,23177,PDAST180L0,Vascular Plants,549,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/24/2011,2011,8/24/2011,BC,G5,S3,,N,PR,Y
22044,25491,PDAST180L0,Vascular Plants,550,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/20/2014,2014,8/20/2014,AC,G5,S3,,N,PR,Y
22045,22422,PDAST180L0,Vascular Plants,548,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/25/2010,2010,8/25/2010,D,G5,S3,,N,PR,Y
22046,21234,PDAST180L0,Vascular Plants,546,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/18/2009,2009,9/18/2009,A,G5,S3,,N,PR,Y
22047,25735,PDAST180L0,Vascular Plants,551,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/27/2009,2009,8/27/2009,E,G5,S3,,N,PR,Y
22048,20555,PDAST180L0,Vascular Plants,545,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,10/2/2008,2008,10/2/2008,BC,G5,S3,,N,PR,Y
22049,20538,PDAST180L0,Vascular Plants,544,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,10/14/2008,2008,10/14/2008,BC,G5,S3,,N,PR,Y
22050,19207,PDAST180L0,Vascular Plants,542,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/28/2007,2007,8/28/2007,C,G5,S3,,N,PR,Y
22051,19201,PDAST180L0,Vascular Plants,541,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/3/2007,2007,8/3/2007,A,G5,S3,,N,PR,Y
22052,19036,PDAST180L0,Vascular Plants,539,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/21/1985,1985,9/21/1985,E,G5,S3,,N,PR,Y
22053,19035,PDAST180L0,Vascular Plants,538,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,1879-08-27,1879,1879-08-27,H,G5,S3,,N,PR,Y
22054,19031,PDAST180L0,Vascular Plants,537,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/15/1951,1951,9/15/1951,H,G5,S3,,N,PR,Y
22055,19189,PDAST180L0,Vascular Plants,540,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/14/2007,2007,8/14/2007,B,G5,S3,,N,PR,Y
22056,17216,PDAST180L0,Vascular Plants,536,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/5/2005,2005,8/5/2005,BC,G5,S3,,N,PR,Y
22057,16116,PDAST180L0,Vascular Plants,530,Bidens discoidea,Small Beggar-ticks,13049,,8/16/2004,2004,8/16/2004,B,G5,S3,,N,PR,Y
22058,16457,PDAST180L0,Vascular Plants,532,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/14/2001,2001,9/14/2001,E,G5,S3,,N,PR,Y
22059,16463,PDAST180L0,Vascular Plants,533,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/7/2001,2001,9/7/2001,E,G5,S3,,N,PR,Y
22060,16543,PDAST180L0,Vascular Plants,535,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/28/2004,2004,9/28/2004,E,G5,S3,,N,PR,Y
22061,16529,PDAST180L0,Vascular Plants,534,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/31/2002,2002,8/31/2002,E,G5,S3,,N,PR,Y
22062,14832,PDAST180L0,Vascular Plants,501,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,1899-09-07,1899,1899-09-07,H,G5,S3,,N,PR,Y
22063,15582,PDAST180L0,Vascular Plants,527,Bidens discoidea,Small Beggar-ticks,13049,,10/7/2003,2003,10/7/2003,BC,G5,S3,,N,PR,Y
22064,15574,PDAST180L0,Vascular Plants,521,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/10/2003,2003,9/10/2003,A,G5,S3,,N,PR,Y
22065,15583,PDAST180L0,Vascular Plants,528,Bidens discoidea,Small Beggar-ticks,13049,,9/20/2003,2003,9/20/2003,B,G5,S3,,N,PR,Y
22066,15581,PDAST180L0,Vascular Plants,526,Bidens discoidea,Small Beggar-ticks,13049,,9/30/2003,2003,9/30/2003,B,G5,S3,,N,PR,Y
22067,15579,PDAST180L0,Vascular Plants,525,Bidens discoidea,Small Beggar-ticks,13049,,9/30/2003,2003,9/30/2003,B,G5,S3,,N,PR,Y
22068,15576,PDAST180L0,Vascular Plants,523,Bidens discoidea,Small Beggar-ticks,13049,,9/15/2003,2003,9/15/2003,B,G5,S3,,N,PR,Y
22069,15575,PDAST180L0,Vascular Plants,522,Bidens discoidea,Small Beggar-ticks,13049,,8/6/2004,2004,8/6/2004,AB,G5,S3,,N,PR,Y
22070,15573,PDAST180L0,Vascular Plants,520,Bidens discoidea,Small Beggar-ticks,13049,,9/9/2003,2003,9/9/2003,A,G5,S3,,N,PR,Y
22071,15570,PDAST180L0,Vascular Plants,518,Bidens discoidea,Small Beggar-ticks,13049,,10/1/2003,2003,10/1/2003,A,G5,S3,,N,PR,Y
22072,15571,PDAST180L0,Vascular Plants,519,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,9/10/2003,2003,9/10/2003,A,G5,S3,,N,PR,Y
22073,15577,PDAST180L0,Vascular Plants,524,Bidens discoidea,Small Beggar-ticks,13049,,9/16/2003,2003,9/16/2003,AB,G5,S3,,N,PR,Y
22074,15584,PDAST180L0,Vascular Plants,529,Bidens discoidea,Small Beggar-ticks,13049,Y - Yes,8/12/2003,2003,8/12/2003,BC,G5,S3,,N,PR,Y
22075,29756,PDAST0H0Q0,Vascular Plants,14,Antennaria solitaria,Single-headed Pussy-toes,12968,Y - Yes,7/17/2018,2018,7/17/2018,E,G5,S1,,TU,PE,Y
22076,23020,PDAST0H0Q0,Vascular Plants,13,Antennaria solitaria,Single-headed Pussy-toes,12968,Y - Yes,6/7/2002,2002,6/7/2002,E,G5,S1,,TU,PE,Y
22077,23019,PDAST0H0Q0,Vascular Plants,12,Antennaria solitaria,Single-headed Pussy-toes,12968,Y - Yes,5/27/1995,1995,5/27/1995,E,G5,S1,,TU,PE,Y
22078,20975,PDAST0H0Q0,Vascular Plants,11,Antennaria solitaria,Single-headed Pussy-toes,12968,Y - Yes,5/23/2007,2007,5/23/2007,E,G5,S1,,TU,PE,Y
22079,16142,PDAST0H0Q0,Vascular Plants,10,Antennaria solitaria,Single-headed Pussy-toes,12968,Y - Yes,6/1/2004,2004,6/1/2004,C,G5,S1,,TU,PE,Y
22080,28840,PDBOR0P090,Vascular Plants,1,Myosotis macrosperma,,13344,Y - Yes,5/3/2017,2017,5/3/2017,E,G5,SNR,,,,N
22081,29375,PDRAN080J0,Vascular Plants,10,Clematis occidentalis,,14409,Y - Yes,5/15/1937,1937,5/15/1937,H,G5,S2,,,PT,Y
22082,29373,PDRAN080J0,Vascular Plants,8,Clematis occidentalis,,14409,Y - Yes,4/28/1925,1925,4/28/1925,H,G5,S2,,,PT,Y
22083,29309,PDRAN080J0,Vascular Plants,6,Clematis occidentalis,,14409,Y - Yes,8/16/2012,2012,8/16/2012,E,G5,S2,,,PT,Y
22084,23250,PDRAN080J0,Vascular Plants,2,Clematis occidentalis,,14409,Y - Yes,4/28/1996,1996,4/28/1996,E,G5,S2,,,PT,Y
22085,23252,PDRAN080J0,Vascular Plants,4,Clematis occidentalis,,14409,Y - Yes,6/11/1982,1982,6/11/1982,H,G5,S2,,,PT,Y
22086,23251,PDRAN080J0,Vascular Plants,3,Clematis occidentalis,,14409,Y - Yes,5/6/1987,1987,5/6/1987,H,G5,S2,,,PT,Y
22087,23249,PDRAN080J0,Vascular Plants,1,Clematis occidentalis,,14409,Y - Yes,5/13/1983,1983,5/5/2015,H,G5,S2,,,PT,Y
22088,29374,PDRAN080J0,Vascular Plants,9,Clematis occidentalis,,14409,Y - Yes,1886,1886,1886,H,G5,S2,,,PT,Y
22089,25410,PDRAN080J0,Vascular Plants,5,Clematis occidentalis,,14409,Y - Yes,5/4/1995,1995,5/4/1995,E,G5,S2,,,PT,Y
22090,29370,PDRAN080J0,Vascular Plants,7,Clematis occidentalis,,14409,Y - Yes,5/9/1937,1937,5/9/1937,H,G5,S2,,,PT,Y
22091,28871,PDVIO02020,Vascular Plants,9,Hybanthus concolor,,14864,Y - Yes,6/8/2017,2017,6/8/2017,E,G5,SNR,,,SP,W
22092,28887,PDVIO02020,Vascular Plants,10,Hybanthus concolor,,14864,Y - Yes,6/15/2017,2017,6/15/2017,E,G5,SNR,,,SP,W
22093,23370,PDVIO02020,Vascular Plants,8,Hybanthus concolor,,14864,Y - Yes,9/6/2012,2012,9/6/2012,BC,G5,SNR,,,SP,W
22094,23368,PDVIO02020,Vascular Plants,6,Hybanthus concolor,,14864,Y - Yes,6/20/1994,1994,6/20/1994,E,G5,SNR,,,SP,W
22095,23365,PDVIO02020,Vascular Plants,3,Hybanthus concolor,,14864,Y - Yes,5/18/2002,2002,5/18/2002,E,G5,SNR,,,SP,W
22096,23369,PDVIO02020,Vascular Plants,7,Hybanthus concolor,,14864,Y - Yes,5/28/1987,1987,5/28/1987,H,G5,SNR,,,SP,W
22097,23367,PDVIO02020,Vascular Plants,5,Hybanthus concolor,,14864,Y - Yes,5/21/1991,1991,5/21/1991,E,G5,SNR,,,SP,W
22098,23366,PDVIO02020,Vascular Plants,4,Hybanthus concolor,,14864,Y - Yes,4/15/1991,1991,4/15/1991,E,G5,SNR,,,SP,W
22099,23364,PDVIO02020,Vascular Plants,2,Hybanthus concolor,,14864,Y - Yes,5/25/2005,2005,5/25/2005,E,G5,SNR,,,SP,W
22100,23362,PDVIO02020,Vascular Plants,1,Hybanthus concolor,,14864,Y - Yes,5/19/2005,2005,5/19/2005,E,G5,SNR,,,SP,W
22101,20841,PPLYC03050,Vascular Plants,1,Lycopodiella x copelandii,,15906,Y - Yes,1898-08-17,1898,1898-08-17,H,GNA,S1,,N,SP,W
22102,28995,PDSCR2P010,Vascular Plants,4,Linaria canadensis,Old-field Toadflax,14804,Y - Yes,5/24/2017,2017,5/24/2017,AC,G5,S4,,N,SP,W
22103,28078,PDSCR2P010,Vascular Plants,3,Linaria canadensis,Old-field Toadflax,14804,Y - Yes,6/23/2016,2016,6/23/2016,AC,G5,S4,,N,SP,W
22104,24438,PDSCR2P010,Vascular Plants,1,Linaria canadensis,Old-field Toadflax,14804,Y - Yes,7/31/2013,2013,7/31/2013,AC,G5,S4,,N,SP,W
22105,25021,PDSCR2P010,Vascular Plants,2,Linaria canadensis,Old-field Toadflax,14804,Y - Yes,7/3/1997,1997,7/3/1997,E,G5,S4,,N,SP,W
22106,17215,PMJUN011Y0,Vascular Plants,514,Juncus militaris,Bayonet Rush,15314,Y - Yes,8/4/2005,2005,8/4/2005,D,G5,S1,,PE,PE,Y
22107,15592,PMJUN011Y0,Vascular Plants,510,Juncus militaris,Bayonet Rush,15314,Y - Yes,8/14/2007,2007,8/14/2007,D,G5,S1,,PE,PE,Y
22108,29296,PMJUN011Y0,Vascular Plants,516,Juncus militaris,Bayonet Rush,15314,Y - Yes,7/26/2005,2005,7/26/2005,E,G5,S1,,PE,PE,Y
22109,19213,PMJUN011Y0,Vascular Plants,515,Juncus militaris,Bayonet Rush,15314,Y - Yes,8/23/2007,2007,8/23/2007,CD,G5,S1,,PE,PE,Y
22110,17009,PMJUN011Y0,Vascular Plants,513,Juncus militaris,Bayonet Rush,15314,Y - Yes,7/11/2005,2005,7/11/2005,B,G5,S1,,PE,PE,Y
22111,16112,PMJUN011Y0,Vascular Plants,511,Juncus militaris,Bayonet Rush,15314,Y - Yes,6/26/2010,2010,6/26/2010,A,G5,S1,,PE,PE,Y
22112,22160,PMORC04010,Vascular Plants,519,Arethusa bulbosa,Dragon's Mouth,15418,Y - Yes,6/12/1905,1905,6/12/1905,H,G5,S1,,PE,PE,Y
22113,14828,PMORC04010,Vascular Plants,517,Arethusa bulbosa,Dragon's Mouth,15418,Y - Yes,1980-CA,1980,1982,X?,G5,S1,,PE,PE,Y
22114,17405,PDROS1B1A0,Vascular Plants,504,Potentilla paradoxa,Bushy Cinquefoil,14558,Y - Yes,6/21/2002,2002,6/21/2002,E,G5,S1,,PE,PE,Y
22115,15100,PDROS1B1A0,Vascular Plants,1,Potentilla paradoxa,Bushy Cinquefoil,14558,Y - Yes,8/23/1932,1932,,H,G5,S1,,PE,PE,Y
22116,26403,PMORC1Y0L0,Vascular Plants,519,Platanthera peramoena,Purple-fringeless Orchid,15461,Y - Yes,7/26/2016,2016,7/26/2016,E,G5,S2,,TU,PT,Y
22117,15315,PMORC1Y0L0,Vascular Plants,8,Platanthera peramoena,Purple-fringeless Orchid,15461,Y - Yes,8/9/1947,1947,,H,G5,S2,,TU,PT,Y
22118,14745,PMORC1Y0L0,Vascular Plants,15,Platanthera peramoena,Purple-fringeless Orchid,15461,Y - Yes,7/22/2013,2013,7/22/2013,B,G5,S2,,TU,PT,Y
22119,24852,PMORC1Y0L0,Vascular Plants,518,Platanthera peramoena,Purple-fringeless Orchid,15461,Y - Yes,7/24/2012,2012,7/24/2012,E,G5,S2,,TU,PT,Y
